Sentences,غصہ,نفرت,خوف,اداسی,حیرت,خوشی
جن یوتھیوں کو جیو نیوز سے نفرت ھے وہ آج شام جیو نیوز پہ اپنے کھوتے کو بھیک مانگتے دیکھیں گے🤣🤣 کرپٹعمرانجوابدو,1,0,0,0,0,1
خوش امدید رمضانكريم دعا ہے یہ رمضان خوشی سے گزرے اور اِس کے برکت پورے دنیا کو اِس وبا سے اپنے حفظ و امان میں رکھ,0,0,0,0,0,1
ہم بطور انسان انسانیت سے گر چکے ہیں غریبوں یتیموں نہ کا حق مارنا بہادری سمجھتےہیں ہمارے ضمیر مردہ ہو چکے ہیں بجائے,0,1,0,1,0,0
اکھٹےبیٹھے چند نشئیوں کے پاس سے گزرتے مولوی صاحب نے انھیں سلام کیا توسب ایک دوسرے کو حیرت و استعجا,0,0,0,0,1,0
ہم سب اندھیروں سے ڈرتے ہیں پر مجھے ڈر مانگے کی روشنی سے لگتا ہے اندھیرا کھلا دشمن ہے مگر مانگے کی روشنی دوست کی صو,0,0,1,1,0,0
بڑا مُشکل تیری مِدحت کا سفر لگتا ہے لوگ کہہ دیں نہ نُصیری یہی ڈر لگتا ہے,0,0,1,1,0,0
اگر انہوں نے مسلمانوں کے خلاف کوئی نفرت انگیز پوسٹ یا کمنٹ کیے ہیں تو ان کے اسکرین شاٹ لیکر جہاں وہ کام کرتے ہیں ا,1,0,0,0,0,0
جو لوگ سائیںسندھ حکومت کے حق میں قصیدے پڑھ پڑھ کر تھک گئے ہیں ان کی نظر کیا اس حیرت ناکافسوسناکانسانیت سوز خبر,1,0,0,1,1,0
کرپٹعمرانجوابدو اور میں حیرت سے ان کی طرف دیکھنے لگاوہ ماسک ٹھیک کر کے بولے مجھے یقین تھا میں آپ کو بے وقوف,0,0,0,0,1,0
ہم کوشش کرتے کرتے اکثر اداسی مول لیتے ہیں گرتے ہیں پڑھتے ہیں پر منزل پھر بھی نہیں پاتے 🥀,0,0,0,1,0,0
حملہ کرنے والے بدبخت ابھی تک پکڑے نہیں گئے حیرت ہے,0,0,0,1,1,0
لو جی یوتہیو کی حالت زار اک مشرک عورت کیا حضرت فاطمہؓ سے ہمکلام ھو سکتی خدا کا خوف کرو کیوں عذاب کو دعوت دیتے,0,1,1,0,1,0
اللہ پاک اپنا کرم کرے اور انکو سلامت رکھے ڈر لگتا ھے کہیں   کا,0,0,1,0,0,0
عمران خان خود نفرت کا پیامبر ھے اسکی ساری سیاست نفرت انتقام اور جھوٹ کے گرد گھومتی ھے,0,1,0,1,0,0
ایک اہل تشیع اپنےمسلک کےاعتبارسےبڑےعلمی گھرانےسےتعلق رکھتاتھااس کےپاس کافی معلومات بھی تھیں اس کےبقول میرے ان سو,0,0,0,1,0,0
انسان جب اپنے آپ کو اللّٰہ کی مقرر کردہ حدود کا پابند کرتا ہےتو وہ کبھی بھی یہ مجبوری کے ڈر سے نہیں کرتا لوگوں کے,0,0,0,0,0,1
مولوی حضرات کو ڈر ہے کہ انکا کاروبار ختم ہو جائے گا,0,0,1,0,0,0
انسان کی روح کی اصل کیفیت غم ہےخوشی ایک عارضی شے ہے علامہ اقبال,0,0,0,0,0,0
پہلے قادیانی کو بابا خادم کے نام سے ڈر لگتا تھا اب ان کے یاروں کو بھی نیدنہیں اتی ھو گی,1,1,0,0,0,0
عجیب عجیب ہیش ٹیگ آرہے ہیں بلیو ٹویٹر ریڈ ٹویٹر یلو ٹویٹر مجھے ڈر ہے کہیں نیوڈ ٹویٹر نہ آجاۓ اور لوگ جھانگیہ پہن,0,0,1,0,1,0
غصہ نہ کرو اللہ کرو,0,0,0,0,0,0
بس یو ہی اداسی ویرانی اور ٹویٹر پر بھی اس لئے 😒,0,0,0,0,1,0
جو لکھا ہے اس میں اس کا ایک الفاظ سمجھ نہیں آرہا تصویر تو ڈھنگ سے لے لیتی اور حیرت ان پٹواریوں پر جنہو,1,0,0,0,1,0
بے خودی پہ تھا فانیؔ کچھ نہ اختیار اپنا عمر بھر کیا ناحق ہم نے انتظار اپنا تاب ضبط غم نے بھی دے دیا جواب آخر ان,0,0,0,1,0,0
محبت جیسی بھی ہو جس سے بھی کی جائے وہ خوشی پیدا کرے یا غم یا اداسی اسکے نتائج اور اثرات جو بھی ہو آخر کار محبت کا ن,0,0,0,1,0,0
ڈر گیا مرد  ایک لڑکی سے,0,0,0,1,1,0
اداسی کے ساتھ ساتھ طبیعت خراب 🤢🤢🤢🤢,0,0,0,1,0,0
ریاست پاکستان نے ہمیں کیا دیا سوائے لاشوں کے ہمیں روزانہ اس طرح بے گناہ شہید کر رہے ہیں آپ کے پیٹ ڈالر سے کب بھری,1,0,1,1,0,0
ہم دونوں اپنے اپنے قبیلے کا مان تھے رسموں سے ڈر گئے بغاوت نہ کر سکے,0,0,1,1,0,0
خوشي 🤣,0,0,0,0,0,1
آج ہم بہت خوش ہیں کیونکہ ہمارے خوشی کی سالگرہ ہے,0,0,0,0,0,1
پرائیویٹ جاب کے ساتھ میں اخبارفروش کا کام بھی کرتا ہوں اب تو یہ حال ہو گیا ہے اب تو یہ حال ہو گیا ہے کورونا وائرس ک,0,0,0,1,0,0
میرے خیال میں مسلم لیگ ن والوں کو عارف وزیر کی قتل کا پتہ نہیں ہے ضمیر کی وجہ سے خوشی نہیں منا سکتے اور ڈر کی وجہ س,1,1,0,1,0,0
ویرانۂ دل سے تمہیں ڈر بھی نہیں لگتا حیرت ہے کہ ایسے بھی ٹھکانے ہیں تمہارے,0,0,0,0,1,0
پاکستانی صحافیوں کا یہ حال ہے کہ ایک چھوٹا سا سپاہی جس کو ابھی لکھنا بھی ٹھیک طریقے سے نہیں آتا اس سے جھوٹوں کا سر,1,0,0,1,0,0
یہ جو تیرے ہونٹوں پہ اداسی اور آنکھوں میں نمی ہے بکری کا دودھ پیا کرو کیلشیم کی کمی ہے ہر چیز کا زمےدار عشق نہیں ہوتا 🙈,0,0,0,0,0,1
انڈیا میں آرایس ایس مسلمانوں کی نسل کشی کے نظریے پرآگے بڑھ رہی ہے مسلمانوں کی ممکنہ,1,0,1,0,0,0
اففف بےوجہ کی اداسی,0,0,0,1,1,0
حضرت علی علیہ السلام کا فرمان زندگی میں خود کو کبھی کسی انسان کا عادی مت بنانا کیونکہ انسان بہت خود غرض ھے جب آ,0,0,0,0,0,0
بکھری زلفیں لہجے میں اداسی الفاظ کی لزراہٹ یہ بھیگی پلکیں سیلا آنچل کیا ملا تمہیں ہاںکر کے محبت,0,0,0,1,0,0
اک دانش نورانی اک دانش برہانی ہے دانش برہانی حیرت کی فراوانی,0,0,0,0,1,0
اللہ عزوجل فرماتے ہیں پہاڑوں میں سے کچھ وہ ہیں جن سے میوے نکلتے ہیں کچھ وہ جو پٹھتے ہیں ان سے چشمے جاری ہوتے ہیں ک,0,0,0,0,0,0
موت ایک فرضی غم زندگی قیاسی ھے تہنیت قبول اے دل آج پھر اُداسی ھے,0,0,0,1,0,0
لیکن سوال تو پھر بھی اٹھتا ہے اگر غم نہ ہو تو خوشی میں چاشنی نہیں لگتی🙏🏽,0,0,0,0,0,1
مجھے بڑی خوشی ہوتی ہے جب ھماری کوئی بہن یا بھائی ڈاکٹر یا انجنئیر بنتا ہے کیو,0,0,0,0,0,1
نیازی صاحب کی یہی حقارت اور نفرت نے قوم کو تقسیم کر کے رکھ دیا ہے یہ کوئ وقت ہے سیاست,1,1,0,1,1,0
شکر ہے عرب ممالک بھی جاگنا شروع ہوگئے جیسے ہی بی جے پی کے ایک ممبر پارلیمنٹ نے عرب عورتوں کے بارے غلیظ ترین زبان اس,0,0,0,0,1,1
اور کیا اوئن کلاسز سے طلباں کو کچھ فائدہ ہو رہا ہے کیا طالب علم پریشان ہیں کہ ان کے ساتھ کیا ہو رہا ہے اور طالب,0,0,0,0,1,0
گزر جائے گا یہ دور بھی ذرا اطمینان تو رکھ خوشی ہی نہ ٹھہری تو غم کی کیا اوقات ہے,0,0,0,1,0,0
وزیر اعظم صاحب خدا کا خوف کرو ڈاکٹرز اپیل کر رہے ہیں کہ پاکستان میں کرونا کی تباہی پھیل گی ہے عوام اور ڈاکٹر اس وبا,0,0,1,1,0,0
اداسی بھی عدم احساسِ غم کی ایک دولت ہے بِسا اوقات ویرانے بھی حسیں معلوم ہوتے ہیں,0,0,0,1,0,0
انکی شکل دیکھکر جلن شاید تمہیں ہوتی ہوگی کھوتا بریانی میں مرچیں زیادہ ہونے کی وجہ سے مگر ہمیں حی,1,1,0,0,1,0
دیپ جلتے ہی سلگ اٹھتی ہیں یادیں اس کی پھر اداسی بھی لگائے ہوئے پر آتی ہے خود سلگ اٹھتی ہے یہ جسم کی,0,0,0,1,0,0
ڈاکٹر مریض سے اب تو آپ خطرے سے باہر ہیں پھر بھی آپ اتنا ڈر کیوں رہے ہیں مریض جس ٹرک سے میرا ایکسیڈنٹ ہوا اس,0,0,0,0,0,1
تعریف پہ خوشی تو بنتی ہے نہ 😂😂,0,0,0,0,1,1
شہر کے سب راستوں پر پہرا ھے لیکن یہ اداسی کس راستے سے آ رہی ھے,0,0,0,1,1,0
اتنی نفرت ان لوگوں کو مسلم سے اور اسلام سے آر ایس ایس والے الگ نام سے پیسے کما رہے ہیں گلف میں اس کے بعد ی,1,1,0,0,0,0
زندگی میں خود کو کبھی کسی انسان کا عادی مت بنانا کیونکہ انسان بہت خودغرض ہے جب آپ کو پسند کرتا ہے تو آپ کی,0,0,0,1,1,0
کئی صبح ایسی ہوتی ہیں کہ آپ جاگتے ہیں اور اداسی کو سرہانے پاتے ہیں🥀,0,0,0,1,0,0
نفرت کی جڑ مودی ہے عرب اور مسلمانوں کے خلاف پھیلانے والے جتنے ہیں سب مودی کے بھکت ہیں,1,1,0,1,0,0
جی الحمداللہ ھمارے لیئے اس سے بڑھکر کیا خوشی ھو سکتی کہ ھمیں ھماری ھماری زندگی مل گئ ی,0,0,0,0,0,1
کتنا فرق ہے نہ پاگل لفظ میں میری جان⁦♥ زمانے کہے تو غصہ اور تم کہو تو پیار آتا ہے😘🙈,0,0,0,0,0,1
اوہ تیری سستے کنجر یار حیرت ہت ان جیسے لوگ بھی یہاں دیاست کر رہے ہیں جنکو علم نہیں ٹھیک اور غلط کا,1,1,0,0,0,0
مذہب اسلام باہمی اخوت و بھائی چارہ امن و شانتی صلح و آشتی پیار و محبت کا علمبردار ہے مسلمانوں کے خلاف نفرت انگی,0,0,0,0,0,0
سعودی تیل کےغم میں مبتلایورپ ٹورزم نہ ہونے سے پریشاناٹلی کو فلائٹس نہ چلنےسے گھاٹا لیکن ہم پاکستانی پرسکون نہ ٹو,0,0,0,0,0,1
یہ کیسا مجھے اپنا گھر لگتا ہے آج کل خود سے بھی ڈر لگتا ہے بات بے بات میں الجھ جاتا ہے دل کوئی رفعت تو کوئی گوہر س,0,0,0,1,0,0
آج کپتان دی خیر نہیں اج ساڈی بہن نوں غصہ بڑا اے,0,0,1,0,1,0
رحمتوںکامہینہرمضان روزہ دار کے لئے دو خوشیاں ہیں ایک خوشی افطار کے وقت اور دوسری خوشی اپنے رب سے ملاقات کے و,0,0,0,0,0,1
آمین ثم آمین یا رب العالمین جانو تو بہت مل جائے گی آپکو یارا لیکن خوشی پری جیسی مش,0,0,0,0,1,1
غلام محمد صاحب کی وفات ہجری میں ہوئی اور اب ہجری چل رہا ہے یعنی سال پہلے حیرت ہے وہ اس و,0,0,0,1,1,0
ریاستی امدادکااصل مستحق سفیدپوش طبقہ جو امدادنہیں بلاسودقرض مانگتاہے احساس میں رجسٹرڈتوایسے لوگ بھی ہیں جو کہیں بھ,0,0,0,0,1,0
یہ دعویٰ آپکے منہ سے اچھا نہیں لگ رہا ہیر پھیر والی بات مرزا قادیانی سے زیادہ کسی,0,0,0,0,1,0
اور اس کے بعد بچہ یہ کہہ کر اپنا غصہ اور فرسٹریشن نکالتا ہے گندی ماما سہیل وڑائچ کے کالم کو اسی تناظر میں دیکھا جاۓ,1,1,0,0,0,0
علامہ اقبال کی شاعری نے اردو شاعری کا مزاج بدل دیا اس میں بے چارگی اداسی اور محرومی کا جو انداز تھا اس کی جگہ ا,0,0,0,0,0,0
اللہ تعالیٰ آپ کی حیرت میں مزید اضافہ کرے آمین,0,0,0,0,0,1
سب سے بڑا روگ میری زندگی کا کڑکتی چلاتی چنگھاڑتی بجلی اتبی کوئی شدید بارش ہو رہی اسلام آباد اور اس سے زیادہ با,0,0,0,1,0,0
وہ دل جو لوگوں سے محبت کرتا تھا ان کی خوشی میں خوش رہا کرتا تھا دُکھ اور مایوسی سے بلکل انجان ہوا کرتا تھا کہیں,0,0,0,1,1,0
کس خوشی میں بھا جی,0,0,0,0,1,0
میں محبت سے لے کر نفرت تک کسی مقام پر بھی دھوکہ دینا جائز نہیں سمجھتی 😶,0,0,0,1,0,1
یہی تو مجھے حیرت ہو رہی بحث والی تو بات ہی نہیں نا کوئ ایسی بڑی بات بٹ خیر لییو اٹ سوری گ,1,0,0,0,1,0
دروازہ جو کھولا تو نظر آئے کھڑے وہ حیرت ہے مجھے آج کدھر بھول پڑے وہ کیوں جان پہ بن آئی ہے بگڑا ہے اگر وہ اس,0,0,0,1,1,0
واہ جی واہ کیا ہی خوشی کی بات سننے کو ملی ھے کرونا وائرس کے حالات میںیھی ھمارے وزیراعظم کی کاوش سے فتح ملی ہےشک,0,0,0,0,0,1
کہیں ن لیگ ملک کے پینتیس سال کھا گئی ابھی بھی آپ کہیں کا صیغہ استعمال کر رھی ہیں حیرت,0,0,0,0,1,0
شہر کے سارے راستوں پہ کڑا پہرا ہے یہ اداسی پھر کس راستے سے آ رھی ہے,0,0,0,1,1,0
ساتھی قطعاً دشمن کو خوشی کا موقع نہ دیں مشر منظور احمد پشتین,1,0,0,0,0,0
جتنی اچھی میں ہوں🥀👻ڈر ہے کہیں فوت نہ ہو جاٶں🙁🤦‍♀اچھے لوگ جلدی ٹر جاتے ہیں🙈💞😹,0,0,0,0,0,1
جو کتے والی اپوزیشن کی شہباز گل صاحب کرتے ہیں اللہ معاف کرے بیچاروں نے ٹویٹر گل صاحب کے ڈر سے چھوڑ دینا ہے,1,1,0,0,0,0
مجھے حیرت ہے مولانا کو اپنی عزت اور مرتبے کا خیال کرنا چاہیے جو لوگوں کے دلوں میں ان کے لیے ہے,0,0,0,0,1,0
اتنا غصہ کیوں,0,0,0,0,1,0
من کی اُداسی کسی کے گلے لگنے سے کم نہیں ہوتی کہیں من لگانے سے کم ہوتی ہے,0,0,0,1,1,0
قیامت والے دن ان سات اشخاص کو اللہ کے عرش کا سایہ نصیب ہوگا عادل حکمران جس جوان کی جوانی اللہ کی یاد میں گزری,0,0,0,0,0,1
سب پھر آپ کے کھانے کی مقدار دیکھ کر ڈر گیے,0,0,0,0,0,1
شیر کی انداز دیکھو زرہ غور سے نہ کسی چیز کا خوف ہے نہ کسی کا ڈر سوائے رب العالمین کسی سے نہ ڈرنے والا لیڈر اسیر ختم,0,0,0,0,0,1
مولانا طارق جمیل کو کبھی کسی نے حکومتی معاملات کا نہیں بتایا پہلی بار ایک حکمران,0,0,0,0,1,0
ہم حق کا ساتھ دیتے ہیںہمارے رہبر و رہنما رسول پاک ص ہیں کلبھوشن نواز شریف کی قید میں نہیں ہےآج ہی عمر,0,0,0,0,0,1
